Batch_number,Synthesis_ID,Magnification_X,Image_Path,Manual Steps,Robot Steps (Mara),Co(NO3)2*6H2O,"2,5-Dihydroxyterephthalic Acid",Temperature (°C),Reaction Time (hrs),Water ul,DMF ul,Ethanol ul,Notes/Observations,Date Taken
1,SolventVolumes-6I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-6I/EVOS_20X_048.tif,Timing,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2500.0,5000.0,2500.0,,2024-07-26
1,SolventVolumes-6I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-6I/EVOS_20X_044.tif,Timing,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2500.0,5000.0,2500.0,,2024-07-26
1,SolventVolumes-6I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-6I/EVOS_20X_046.tif,Timing,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2500.0,5000.0,2500.0,,2024-07-26
1,SolventVolumes-5I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-5I/EVOS_20X_020.tif,Heating vials with a heating block,Heating with adapter (wellplate),4.0,1.0,100.0,24.0,6000.0,2000.0,2000.0,,2024-07-26
1,SolventVolumes-5I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-5I/EVOS_20X_027.tif,Heating vials with a heating block,Heating with adapter (wellplate),4.0,1.0,100.0,24.0,6000.0,2000.0,2000.0,,2024-07-26
1,SolventVolumes-5I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-5I/EVOS_20X_026.tif,Heating vials with a heating block,Heating with adapter (wellplate),4.0,1.0,100.0,24.0,6000.0,2000.0,2000.0,,2024-07-26
1,SolventVolumes-5I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-5I/EVOS_20X_024.tif,Heating vials with a heating block,Heating with adapter (wellplate),4.0,1.0,100.0,24.0,6000.0,2000.0,2000.0,,2024-07-26
1,SolventVolumes-5I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-5I/EVOS_20X_022.tif,Heating vials with a heating block,Heating with adapter (wellplate),4.0,1.0,100.0,24.0,6000.0,2000.0,2000.0,,2024-07-26
1,SolventVolumes-5I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-5I/EVOS_20X_021.tif,Heating vials with a heating block,Heating with adapter (wellplate),4.0,1.0,100.0,24.0,6000.0,2000.0,2000.0,,2024-07-26
1,SolventVolumes-5I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-5I/EVOS_20X_023.tif,Heating vials with a heating block,Heating with adapter (wellplate),4.0,1.0,100.0,24.0,6000.0,2000.0,2000.0,,2024-07-26
1,SolventVolumes-5I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-5I/EVOS_20X_033.tif,Heating vials with a heating block,Heating with adapter (wellplate),4.0,1.0,100.0,24.0,6000.0,2000.0,2000.0,,2024-07-26
1,SolventVolumes-5I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-5I/EVOS_20X_034.tif,Heating vials with a heating block,Heating with adapter (wellplate),4.0,1.0,100.0,24.0,6000.0,2000.0,2000.0,,2024-07-26
1,SolventVolumes-5I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-5I/EVOS_20X_031.tif,Heating vials with a heating block,Heating with adapter (wellplate),4.0,1.0,100.0,24.0,6000.0,2000.0,2000.0,,2024-07-26
1,SolventVolumes-5I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-5I/EVOS_20X_037.tif,Heating vials with a heating block,Heating with adapter (wellplate),4.0,1.0,100.0,24.0,6000.0,2000.0,2000.0,,2024-07-26
1,SolventVolumes-5I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-5I/EVOS_20X_025.tif,Heating vials with a heating block,Heating with adapter (wellplate),4.0,1.0,100.0,24.0,6000.0,2000.0,2000.0,,2024-07-26
1,SolventVolumes-5I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-5I/EVOS_20X_032.tif,Heating vials with a heating block,Heating with adapter (wellplate),4.0,1.0,100.0,24.0,6000.0,2000.0,2000.0,,2024-07-26
1,SolventVolumes-5I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-5I/EVOS_20X_035.tif,Heating vials with a heating block,Heating with adapter (wellplate),4.0,1.0,100.0,24.0,6000.0,2000.0,2000.0,,2024-07-26
1,SolventVolumes-5I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-5I/EVOS_20X_030.tif,Heating vials with a heating block,Heating with adapter (wellplate),4.0,1.0,100.0,24.0,6000.0,2000.0,2000.0,,2024-07-26
1,SolventVolumes-5I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-5I/EVOS_20X_028.tif,Heating vials with a heating block,Heating with adapter (wellplate),4.0,1.0,100.0,24.0,6000.0,2000.0,2000.0,,2024-07-26
1,SolventVolumes-5I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-5I/EVOS_20X_029.tif,Heating vials with a heating block,Heating with adapter (wellplate),4.0,1.0,100.0,24.0,6000.0,2000.0,2000.0,,2024-07-26
1,SolventVolumes-5I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-5I/EVOS_20X_036.tif,Heating vials with a heating block,Heating with adapter (wellplate),4.0,1.0,100.0,24.0,6000.0,2000.0,2000.0,,2024-07-26
1,SolventVolumes-2I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-2I/EVOS_20X_005.tif,Votexing vial for complete mixing,Recognizing vial locations,4.0,1.0,100.0,24.0,5000.0,2500.0,2500.0,,2024-07-26
1,SolventVolumes-2I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-2I/EVOS_20X_006.tif,Votexing vial for complete mixing,Recognizing vial locations,4.0,1.0,100.0,24.0,5000.0,2500.0,2500.0,,2024-07-26
1,SolventVolumes-2I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-2I/XP1_EVOS_20X_009.tif,Votexing vial for complete mixing,Recognizing vial locations,4.0,1.0,100.0,24.0,5000.0,2500.0,2500.0,,
1,SolventVolumes-6I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-6I/EVOS_20X_052.tif,Timing,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2500.0,5000.0,2500.0,,2024-07-26
1,SolventVolumes-2I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-2I/XP1_EVOS_20X_008.tif,Votexing vial for complete mixing,Recognizing vial locations,4.0,1.0,100.0,24.0,5000.0,2500.0,2500.0,,
1,SolventVolumes-6I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-6I/EVOS_20X_049.tif,Timing,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2500.0,5000.0,2500.0,,2024-07-26
1,SolventVolumes-6I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-6I/EVOS_20X_040.tif,Timing,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2500.0,5000.0,2500.0,,2024-07-26
1,SolventVolumes-4I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-4I/EVOS_20X_019.tif,Closing vials with lids,Mixing by repipetting,4.0,1.0,100.0,24.0,2500.0,2500.0,5000.0,,
1,SolventVolumes-4I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-4I/EVOS_20X_015.tif,Closing vials with lids,Mixing by repipetting,4.0,1.0,100.0,24.0,2500.0,2500.0,5000.0,,2024-07-26
1,SolventVolumes-4I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-4I/EVOS_20X_016.tif,Closing vials with lids,Mixing by repipetting,4.0,1.0,100.0,24.0,2500.0,2500.0,5000.0,,2024-07-26
1,SolventVolumes-4I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-4I/EVOS_20X_018.tif,Closing vials with lids,Mixing by repipetting,4.0,1.0,100.0,24.0,2500.0,2500.0,5000.0,,2024-07-26
1,SolventVolumes-4I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-4I/EVOS_20X_014.tif,Closing vials with lids,Mixing by repipetting,4.0,1.0,100.0,24.0,2500.0,2500.0,5000.0,,2024-07-26
1,SolventVolumes-4I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-4I/EVOS_20X_017.tif,Closing vials with lids,Mixing by repipetting,4.0,1.0,100.0,24.0,2500.0,2500.0,5000.0,,2024-07-26
1,SolventVolumes-3I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-3I/EVOS_20X_012.tif,Placing vials on Robot cell,Communicating with Python code,4.0,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-07-26
1,SolventVolumes-3I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-3I/EVOS_20X_010.tif,Placing vials on Robot cell,Communicating with Python code,4.0,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-07-26
1,SolventVolumes-3I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-3I/EVOS_20X_013.tif,Placing vials on Robot cell,Communicating with Python code,4.0,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-07-26
1,SolventVolumes-3I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-3I/EVOS_20X_011.tif,Placing vials on Robot cell,Communicating with Python code,4.0,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-07-26
1,SolventVolumes-6I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-6I/EVOS_20X_051.tif,Timing,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2500.0,5000.0,2500.0,,2024-07-26
1,SolventVolumes-1I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-1I/EVOS_20X_004.tif,Measuring and tranfering powder,Liquid transferring,4.0,1.0,100.0,24.0,3333.0,3333.0,3333.0,,
1,SolventVolumes-1I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-1I/EVOS_20X_001.tif,Measuring and tranfering powder,Liquid transferring,4.0,1.0,100.0,24.0,3333.0,3333.0,3333.0,,2024-07-26
1,SolventVolumes-1I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-1I/EVOS_20X_002.tif,Measuring and tranfering powder,Liquid transferring,4.0,1.0,100.0,24.0,3333.0,3333.0,3333.0,,2024-07-26
1,SolventVolumes-6I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-6I/EVOS_20X_043.tif,Timing,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2500.0,5000.0,2500.0,,2024-07-26
1,SolventVolumes-6I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-6I/EVOS_20X_041.tif,Timing,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2500.0,5000.0,2500.0,,2024-07-26
1,SolventVolumes-6I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-6I/EVOS_20X_038.tif,Timing,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2500.0,5000.0,2500.0,,2024-07-26
1,SolventVolumes-6I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-6I/EVOS_20X_039.tif,Timing,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2500.0,5000.0,2500.0,,2024-07-26
1,SolventVolumes-6I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-6I/EVOS_20X_047.tif,Timing,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2500.0,5000.0,2500.0,,2024-07-26
1,SolventVolumes-6I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-6I/EVOS_20X_042.tif,Timing,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2500.0,5000.0,2500.0,,2024-07-26
1,SolventVolumes-6I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-6I/EVOS_20X_045.tif,Timing,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2500.0,5000.0,2500.0,,2024-07-26
1,SolventVolumes-6I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-6I/EVOS_20X_050.tif,Timing,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2500.0,5000.0,2500.0,,2024-07-26
1,SolventVolumes-1I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-1I/EVOS_20X_003.tif,Measuring and tranfering powder,Liquid transferring,4.0,1.0,100.0,24.0,3333.0,3333.0,3333.0,,
1,SolventVolumes-2I,20.0,dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-2I/XP1_EVOS_20X_007.tif,Votexing vial for complete mixing,Recognizing vial locations,4.0,1.0,100.0,24.0,5000.0,2500.0,2500.0,,
2,Time4,20.0,dataset/images/Batch2-(TIME)/Time4/EVOS_20X_025.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,28.0,4000.0,2000.0,4000.0,,2024-10-02
2,Time4,20.0,dataset/images/Batch2-(TIME)/Time4/EVOS_20X_024.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,28.0,4000.0,2000.0,4000.0,,2024-10-02
2,Time3,20.0,dataset/images/Batch2-(TIME)/Time3/EVOS_20X_017.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-23
2,Time5,20.0,dataset/images/Batch2-(TIME)/Time5/EVOS_20X_038.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,34.0,4000.0,2000.0,4000.0,,2024-10-02
2,Time5,20.0,dataset/images/Batch2-(TIME)/Time5/EVOS_20X_039.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,34.0,4000.0,2000.0,4000.0,,2024-10-02
2,Time5,20.0,dataset/images/Batch2-(TIME)/Time5/EVOS_20X_035.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,34.0,4000.0,2000.0,4000.0,,2024-10-02
2,Time5,20.0,dataset/images/Batch2-(TIME)/Time5/EVOS_20X_037.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,34.0,4000.0,2000.0,4000.0,,2024-10-02
2,Time1,20.0,dataset/images/Batch2-(TIME)/Time1/EVOS_20X_002.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,15.0,4000.0,2000.0,4000.0,,
2,Time1,20.0,dataset/images/Batch2-(TIME)/Time1/EVOS_20X_001.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,15.0,4000.0,2000.0,4000.0,,
2,Time1,20.0,dataset/images/Batch2-(TIME)/Time1/EVOS_20X_003.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,15.0,4000.0,2000.0,4000.0,,
2,Time4,20.0,dataset/images/Batch2-(TIME)/Time4/EVOS_20X_023.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,28.0,4000.0,2000.0,4000.0,,2024-10-02
2,Time4,20.0,dataset/images/Batch2-(TIME)/Time4/EVOS_20X_028.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,28.0,4000.0,2000.0,4000.0,,2024-10-02
2,Time4,20.0,dataset/images/Batch2-(TIME)/Time4/EVOS_20X_027.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,28.0,4000.0,2000.0,4000.0,,2024-10-02
2,Time4,20.0,dataset/images/Batch2-(TIME)/Time4/EVOS_20X_030.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,28.0,4000.0,2000.0,4000.0,,2024-10-02
2,Time4,20.0,dataset/images/Batch2-(TIME)/Time4/EVOS_20X_029.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,28.0,4000.0,2000.0,4000.0,,2024-10-02
2,Time4,20.0,dataset/images/Batch2-(TIME)/Time4/EVOS_20X_026.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,28.0,4000.0,2000.0,4000.0,,2024-10-02
2,Time4,20.0,dataset/images/Batch2-(TIME)/Time4/EVOS_20X_022.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,28.0,4000.0,2000.0,4000.0,,2024-10-02
2,Time4,20.0,dataset/images/Batch2-(TIME)/Time4/EVOS_20X_031.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,28.0,4000.0,2000.0,4000.0,,2024-10-02
2,Time4,20.0,dataset/images/Batch2-(TIME)/Time4/EVOS_20X_021.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,28.0,4000.0,2000.0,4000.0,,2024-10-02
2,Time4,20.0,dataset/images/Batch2-(TIME)/Time4/EVOS_20X_032.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,28.0,4000.0,2000.0,4000.0,,2024-10-02
2,Time4,20.0,dataset/images/Batch2-(TIME)/Time4/EVOS_20X_020.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,28.0,4000.0,2000.0,4000.0,,2024-10-02
2,Time4,20.0,dataset/images/Batch2-(TIME)/Time4/EVOS_20X_033.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,28.0,4000.0,2000.0,4000.0,,2024-10-02
2,Time4,20.0,dataset/images/Batch2-(TIME)/Time4/EVOS_20X_019.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,28.0,4000.0,2000.0,4000.0,,2024-10-02
2,Time3,20.0,dataset/images/Batch2-(TIME)/Time3/EVOS_20X_018.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-23
2,Time5,20.0,dataset/images/Batch2-(TIME)/Time5/EVOS_20X_034.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,34.0,4000.0,2000.0,4000.0,,2024-10-02
2,Time6,20.0,dataset/images/Batch2-(TIME)/Time6/EVOS_20X_040.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,60.0,4000.0,2000.0,4000.0,,2024-10-02
2,Time5,20.0,dataset/images/Batch2-(TIME)/Time5/EVOS_20X_036.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,34.0,4000.0,2000.0,4000.0,,2024-10-02
2,Time6,20.0,dataset/images/Batch2-(TIME)/Time6/EVOS_20X_048.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,60.0,4000.0,2000.0,4000.0,,2024-10-02
2,Time3,20.0,dataset/images/Batch2-(TIME)/Time3/EVOS_20X_014.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-23
2,Time3,20.0,dataset/images/Batch2-(TIME)/Time3/EVOS_20X_012.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-23
2,Time3,20.0,dataset/images/Batch2-(TIME)/Time3/EVOS_20X_013.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-23
2,Time3,20.0,dataset/images/Batch2-(TIME)/Time3/EVOS_20X_011.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-23
2,Time3,20.0,dataset/images/Batch2-(TIME)/Time3/EVOS_20X_016.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-23
2,Time3,20.0,dataset/images/Batch2-(TIME)/Time3/EVOS_20X_015.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-23
2,Time2,20.0,dataset/images/Batch2-(TIME)/Time2/EVOS_20X_008.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,21.0,4000.0,2000.0,4000.0,,2024-10-02
2,Time2,20.0,dataset/images/Batch2-(TIME)/Time2/EVOS_20X_010.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,21.0,4000.0,2000.0,4000.0,,2024-11-23
2,Time2,20.0,dataset/images/Batch2-(TIME)/Time2/EVOS_20X_006.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,21.0,4000.0,2000.0,4000.0,,2024-10-02
2,Time2,20.0,dataset/images/Batch2-(TIME)/Time2/EVOS_20X_009.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,21.0,4000.0,2000.0,4000.0,,2024-10-02
2,Time2,20.0,dataset/images/Batch2-(TIME)/Time2/EVOS_20X_005.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,21.0,4000.0,2000.0,4000.0,,2024-10-02
2,Time2,20.0,dataset/images/Batch2-(TIME)/Time2/EVOS_20X_007.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,21.0,4000.0,2000.0,4000.0,,2024-10-02
2,Time6,20.0,dataset/images/Batch2-(TIME)/Time6/EVOS_20X_050.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,60.0,4000.0,2000.0,4000.0,,2024-10-02
2,Time6,20.0,dataset/images/Batch2-(TIME)/Time6/EVOS_20X_041.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,60.0,4000.0,2000.0,4000.0,,2024-10-02
2,Time2,20.0,dataset/images/Batch2-(TIME)/Time2/EVOS_20X_004.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,21.0,4000.0,2000.0,4000.0,,2024-10-02
2,Time6,20.0,dataset/images/Batch2-(TIME)/Time6/EVOS_20X_044.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,60.0,4000.0,2000.0,4000.0,,2024-10-02
2,Time6,20.0,dataset/images/Batch2-(TIME)/Time6/EVOS_20X_045.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,60.0,4000.0,2000.0,4000.0,,2024-10-02
2,Time6,20.0,dataset/images/Batch2-(TIME)/Time6/EVOS_20X_049.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,60.0,4000.0,2000.0,4000.0,,2024-10-02
2,Time6,20.0,dataset/images/Batch2-(TIME)/Time6/EVOS_20X_047.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,60.0,4000.0,2000.0,4000.0,,2024-10-02
2,Time6,20.0,dataset/images/Batch2-(TIME)/Time6/EVOS_20X_042.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,60.0,4000.0,2000.0,4000.0,,2024-10-02
2,Time6,20.0,dataset/images/Batch2-(TIME)/Time6/EVOS_20X_043.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,60.0,4000.0,2000.0,4000.0,,2024-10-02
2,Time6,20.0,dataset/images/Batch2-(TIME)/Time6/EVOS_20X_046.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,60.0,4000.0,2000.0,4000.0,,2024-10-02
3,Temperature2,10.0,dataset/images/Batch3-(Temperature)/Temperature2/EVOS_10X_003.tif,,Timing with adapter (wellplate),4.0,1.0,90.0,24.0,4000.0,2000.0,4000.0,,2024-10-18
3,Temperature5,10.0,dataset/images/Batch3-(Temperature)/Temperature5/EVOS_10X_014.tif,,Timing with adapter (wellplate),4.0,1.0,150.0,24.0,4000.0,2000.0,4000.0,,2024-10-18
3,Temperature5,10.0,dataset/images/Batch3-(Temperature)/Temperature5/EVOS_10X_015.tif,,Timing with adapter (wellplate),4.0,1.0,150.0,24.0,4000.0,2000.0,4000.0,,2024-10-18
3,Temperature5,10.0,dataset/images/Batch3-(Temperature)/Temperature5/EVOS_10X_010.tif,,Timing with adapter (wellplate),4.0,1.0,150.0,24.0,4000.0,2000.0,4000.0,,2024-10-18
3,Temperature5,10.0,dataset/images/Batch3-(Temperature)/Temperature5/EVOS_10X_008.tif,,Timing with adapter (wellplate),4.0,1.0,150.0,24.0,4000.0,2000.0,4000.0,,2024-10-18
3,Temperature5,10.0,dataset/images/Batch3-(Temperature)/Temperature5/EVOS_10X_017.tif,,Timing with adapter (wellplate),4.0,1.0,150.0,24.0,4000.0,2000.0,4000.0,,2024-10-18
3,Temperature5,10.0,dataset/images/Batch3-(Temperature)/Temperature5/EVOS_10X_011.tif,,Timing with adapter (wellplate),4.0,1.0,150.0,24.0,4000.0,2000.0,4000.0,,2024-10-18
3,Temperature5,10.0,dataset/images/Batch3-(Temperature)/Temperature5/EVOS_10X_016.tif,,Timing with adapter (wellplate),4.0,1.0,150.0,24.0,4000.0,2000.0,4000.0,,2024-10-18
3,Temperature4,10.0,dataset/images/Batch3-(Temperature)/Temperature4/EVOS_10X_004.tif,,Timing with adapter (wellplate),4.0,1.0,130.0,24.0,4000.0,2000.0,4000.0,,2024-10-18
3,Temperature5,10.0,dataset/images/Batch3-(Temperature)/Temperature5/EVOS_10X_013.tif,,Timing with adapter (wellplate),4.0,1.0,150.0,24.0,4000.0,2000.0,4000.0,,2024-10-18
3,Temperature5,10.0,dataset/images/Batch3-(Temperature)/Temperature5/EVOS_10X_012.tif,,Timing with adapter (wellplate),4.0,1.0,150.0,24.0,4000.0,2000.0,4000.0,,2024-10-18
3,Temperature4,10.0,dataset/images/Batch3-(Temperature)/Temperature4/EVOS_10X_005.tif,,Timing with adapter (wellplate),4.0,1.0,130.0,24.0,4000.0,2000.0,4000.0,,2024-10-18
3,Temperature4,10.0,dataset/images/Batch3-(Temperature)/Temperature4/EVOS_10X_007.tif,,Timing with adapter (wellplate),4.0,1.0,130.0,24.0,4000.0,2000.0,4000.0,,2024-10-18
3,Temperature4,10.0,dataset/images/Batch3-(Temperature)/Temperature4/EVOS_10X_006.tif,,Timing with adapter (wellplate),4.0,1.0,130.0,24.0,4000.0,2000.0,4000.0,,2024-10-18
3,Temperature1,10.0,dataset/images/Batch3-(Temperature)/Temperature1/EVOS_10X_002.tif,,Timing with adapter (wellplate),4.0,1.0,70.0,24.0,4000.0,2000.0,4000.0,,2024-10-18
3,Temperature1,10.0,dataset/images/Batch3-(Temperature)/Temperature1/EVOS_10X_001.tif,,Timing with adapter (wellplate),4.0,1.0,70.0,24.0,4000.0,2000.0,4000.0,,2024-10-18
3,Temperature5,10.0,dataset/images/Batch3-(Temperature)/Temperature5/EVOS_10X_009.tif,,Timing with adapter (wellplate),4.0,1.0,150.0,24.0,4000.0,2000.0,4000.0,,2024-10-18
4,Modulator-Linker7,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker7/EVOS_20X_058.tif,,Timing with adapter (wellplate),4.0,0.4,100.0,24.0,4000.0,2000.0,4000.0,,2024-10-04
4,Modulator-Linker3,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker3/EVOS_20X_014.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker3,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker3/EVOS_20X_012.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker3,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker3/EVOS_20X_015.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker3,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker3/EVOS_20X_016.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker3,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker3/EVOS_20X_013.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
4,Modulator-Linker6,20.0,dataset/images/Batch4-(Mod-Link)/Modulator-Linker6/EVOS_20X_026.tif,,Timing with adapter (wellplate),4.8,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
