Batch Number,Synthesis ID,Date Taken,Magnification (X),Co(NO3)2*6H2O (mg),"2,5-Dihydroxyterephthalic Acid (mg)",Temperature (°C),Water (ul),DMF (ul),Ethanol (ul),Reaction Time (hrs),Use Manual Procedure,Use Manual-Pipette Procedure,Use Robotic-Mara Procedure,Image Path
4.0,Modulator-Linker7,2024-11-25,20.0,80,8,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker7/EVOS_20X_042.tif
4.0,Modulator-Linker7,2024-11-25,20.0,80,8,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker7/EVOS_20X_045.tif
4.0,Modulator-Linker6,2024-11-25,20.0,96,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker6/EVOS_20X_029.tif
4.0,Modulator-Linker7,2024-10-04,20.0,80,8,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker7/EVOS_20X_054.tif
4.0,Modulator-Linker7,2024-10-04,20.0,80,8,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker7/EVOS_20X_052.tif
4.0,Modulator-Linker7,2024-10-04,20.0,80,8,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker7/EVOS_20X_050.tif
4.0,Modulator-Linker7,2024-11-25,20.0,80,8,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker7/EVOS_20X_044.tif
4.0,Modulator-Linker7,2024-11-25,20.0,80,8,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker7/EVOS_20X_046.tif
4.0,Modulator-Linker7,2024-11-25,20.0,80,8,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker7/EVOS_20X_041.tif
4.0,Modulator-Linker7,2024-11-25,20.0,80,8,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker7/EVOS_20X_043.tif
4.0,Modulator-Linker7,2024-10-04,20.0,80,8,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker7/EVOS_20X_048.tif
4.0,Modulator-Linker7,2024-10-04,20.0,80,8,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker7/EVOS_20X_057.tif
4.0,Modulator-Linker7,2024-10-04,20.0,80,8,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker7/EVOS_20X_055.tif
4.0,Modulator-Linker7,2024-11-25,20.0,80,8,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker7/EVOS_20X_047.tif
4.0,Modulator-Linker7,2024-10-04,20.0,80,8,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker7/EVOS_20X_056.tif
4.0,Modulator-Linker7,2024-10-04,20.0,80,8,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker7/EVOS_20X_051.tif
4.0,Modulator-Linker7,2024-11-25,20.0,80,8,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker7/EVOS_20X_040.tif
4.0,Modulator-Linker7,2024-10-04,20.0,80,8,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker7/EVOS_20X_059.tif
4.0,Modulator-Linker7,2024-10-04,20.0,80,8,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker7/EVOS_20X_049.tif
4.0,Modulator-Linker7,2024-10-04,20.0,80,8,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker7/EVOS_20X_053.tif
4.0,Modulator-Linker6,2024-11-25,20.0,96,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker6/EVOS_20X_036.tif
4.0,Modulator-Linker4,2024-11-25,20.0,86,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker4/EVOS_20X_017.tif
4.0,Modulator-Linker11,2024-11-25,20.0,80,38,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker11/EVOS_20X_097.tif
4.0,Modulator-Linker8,2024-10-04,20.0,80,14,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker8/EVOS_20X_073.tif
4.0,Modulator-Linker8,2024-10-04,20.0,80,14,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker8/EVOS_20X_068.tif
4.0,Modulator-Linker8,2024-11-25,20.0,80,14,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker8/EVOS_20X_063.tif
4.0,Modulator-Linker8,2024-10-04,20.0,80,14,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker8/EVOS_20X_067.tif
4.0,Modulator-Linker8,2024-10-04,20.0,80,14,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker8/EVOS_20X_071.tif
4.0,Modulator-Linker8,2024-10-04,20.0,80,14,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker8/EVOS_20X_075.tif
4.0,Modulator-Linker8,2024-10-04,20.0,80,14,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker8/EVOS_20X_074.tif
4.0,Modulator-Linker8,2024-10-04,20.0,80,14,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker8/EVOS_20X_076.tif
4.0,Modulator-Linker8,2024-10-04,20.0,80,14,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker8/EVOS_20X_070.tif
4.0,Modulator-Linker8,2024-10-04,20.0,80,14,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker8/EVOS_20X_069.tif
4.0,Modulator-Linker1,2024-11-25,20.0,68,80,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker1/EVOS_20X_002.tif
4.0,Modulator-Linker1,2024-11-25,20.0,68,80,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker1/EVOS_20X_001.tif
4.0,Modulator-Linker8,2024-10-04,20.0,80,14,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker8/EVOS_20X_072.tif
4.0,Modulator-Linker5,2024-10-18,20.0,92,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker5/EVOS_20X_023.tif
4.0,Modulator-Linker5,2024-11-25,20.0,92,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker5/EVOS_20X_025.tif
4.0,Modulator-Linker5,2024-11-25,20.0,92,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker5/EVOS_20X_024.tif
4.0,Modulator-Linker5,2024-10-18,20.0,92,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker5/EVOS_20X_022.tif
4.0,Modulator-Linker2,2024-11-25,20.0,74,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker2/EVOS_20X_007.tif
4.0,Modulator-Linker2,2024-11-25,20.0,74,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker2/EVOS_20X_005.tif
4.0,Modulator-Linker2,2024-11-25,20.0,74,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker2/EVOS_20X_009.tif
4.0,Modulator-Linker2,2024-11-25,20.0,74,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker2/EVOS_20X_004.tif
4.0,Modulator-Linker2,2024-11-25,20.0,74,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker2/EVOS_20X_010.tif
4.0,Modulator-Linker2,2024-11-25,20.0,74,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker2/EVOS_20X_006.tif
4.0,Modulator-Linker2,2024-11-25,20.0,74,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker2/EVOS_20X_008.tif
4.0,Modulator-Linker2,2024-11-25,20.0,74,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker2/EVOS_20X_011.tif
4.0,Modulator-Linker6,2024-11-25,20.0,96,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker6/EVOS_20X_031.tif
4.0,Modulator-Linker5,2024-10-18,20.0,92,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker5/EVOS_20X_021.tif
4.0,Modulator-Linker8,2024-10-04,20.0,80,14,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker8/EVOS_20X_066.tif
4.0,Modulator-Linker2,2024-11-25,20.0,74,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker2/EVOS_20X_003.tif
4.0,Modulator-Linker8,2024-10-04,20.0,80,14,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker8/EVOS_20X_065.tif
4.0,Modulator-Linker8,2024-11-25,20.0,80,14,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker8/EVOS_20X_061.tif
4.0,Modulator-Linker11,2024-11-25,20.0,80,38,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker11/EVOS_20X_096.tif
4.0,Modulator-Linker9,2024-11-25,20.0,80,26,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker9/EVOS_20X_082.tif
4.0,Modulator-Linker9,2024-10-04,20.0,80,26,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker9/EVOS_20X_085.tif
4.0,Modulator-Linker9,2024-10-04,20.0,80,26,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker9/EVOS_20X_077.tif
4.0,Modulator-Linker9,2024-10-04,20.0,80,26,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker9/EVOS_20X_081.tif
4.0,Modulator-Linker9,2024-11-25,20.0,80,26,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker9/EVOS_20X_083.tif
4.0,Modulator-Linker9,2024-10-04,20.0,80,26,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker9/EVOS_20X_080.tif
4.0,Modulator-Linker9,2024-10-04,20.0,80,26,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker9/EVOS_20X_084.tif
4.0,Modulator-Linker9,2024-10-04,20.0,80,26,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker9/EVOS_20X_078.tif
4.0,Modulator-Linker9,2024-10-04,20.0,80,26,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker9/EVOS_20X_079.tif
4.0,Modulator-Linker10,2024-10-04,20.0,80,32,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker10/EVOS_20X_089.tif
4.0,Modulator-Linker10,2024-10-04,20.0,80,32,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker10/EVOS_20X_088.tif
4.0,Modulator-Linker11,2024-10-04,20.0,80,38,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker11/EVOS_20X_098.tif
4.0,Modulator-Linker10,2024-10-04,20.0,80,32,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker10/EVOS_20X_094.tif
4.0,Modulator-Linker10,2024-10-04,20.0,80,32,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker10/EVOS_20X_087.tif
4.0,Modulator-Linker10,2024-10-04,20.0,80,32,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker10/EVOS_20X_093.tif
4.0,Modulator-Linker10,2024-10-04,20.0,80,32,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker10/EVOS_20X_086.tif
4.0,Modulator-Linker10,2024-10-04,20.0,80,32,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker10/EVOS_20X_092.tif
4.0,Modulator-Linker10,2024-10-04,20.0,80,32,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker10/EVOS_20X_091.tif
4.0,Modulator-Linker4,2024-11-25,20.0,86,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker4/EVOS_20X_018.tif
4.0,Modulator-Linker8,2024-11-25,20.0,80,14,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker8/EVOS_20X_062.tif
4.0,Modulator-Linker4,2024-10-18,20.0,86,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker4/EVOS_20X_020.tif
4.0,Modulator-Linker4,2024-10-18,20.0,86,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker4/EVOS_20X_019.tif
4.0,Modulator-Linker8,2024-11-25,20.0,80,14,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker8/EVOS_20X_064.tif
4.0,Modulator-Linker10,2024-10-04,20.0,80,32,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker10/EVOS_20X_090.tif
5.0,SolventVolumes-23II,2024-10-22,20.0,80,20,100.0,4000.0,5000.0,1000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_338.tif
5.0,SolventVolumes-23II,2024-10-22,20.0,80,20,100.0,4000.0,5000.0,1000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_329.tif
5.0,SolventVolumes-23II,2024-10-22,20.0,80,20,100.0,4000.0,5000.0,1000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_339.tif
5.0,SolventVolumes-23II,2024-10-22,20.0,80,20,100.0,4000.0,5000.0,1000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_332.tif
5.0,SolventVolumes-23II,2024-10-22,20.0,80,20,100.0,4000.0,5000.0,1000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_337.tif
5.0,SolventVolumes-23II,2024-10-22,20.0,80,20,100.0,4000.0,5000.0,1000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_350.tif
5.0,SolventVolumes-23II,2024-10-22,20.0,80,20,100.0,4000.0,5000.0,1000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_331.tif
5.0,SolventVolumes-23II,2024-10-22,20.0,80,20,100.0,4000.0,5000.0,1000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_351.tif
5.0,SolventVolumes-23II,2024-10-22,20.0,80,20,100.0,4000.0,5000.0,1000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_327.tif
5.0,SolventVolumes-23II,2024-10-22,20.0,80,20,100.0,4000.0,5000.0,1000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_330.tif
5.0,SolventVolumes-23II,2024-10-22,20.0,80,20,100.0,4000.0,5000.0,1000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_335.tif
5.0,SolventVolumes-23II,2024-10-22,20.0,80,20,100.0,4000.0,5000.0,1000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_346.tif
5.0,SolventVolumes-23II,2024-10-22,20.0,80,20,100.0,4000.0,5000.0,1000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_333.tif
5.0,SolventVolumes-23II,2024-10-22,20.0,80,20,100.0,4000.0,5000.0,1000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_323.tif
5.0,SolventVolumes-23II,2024-10-22,20.0,80,20,100.0,4000.0,5000.0,1000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_345.tif
5.0,SolventVolumes-23II,2024-10-22,20.0,80,20,100.0,4000.0,5000.0,1000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_347.tif
5.0,SolventVolumes-23II,2024-10-22,20.0,80,20,100.0,4000.0,5000.0,1000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_349.tif
5.0,SolventVolumes-23II,2024-10-22,20.0,80,20,100.0,4000.0,5000.0,1000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_352.tif
5.0,SolventVolumes-23II,2024-10-22,20.0,80,20,100.0,4000.0,5000.0,1000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_348.tif
5.0,SolventVolumes-23II,2024-10-22,20.0,80,20,100.0,4000.0,5000.0,1000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_322.tif
5.0,SolventVolumes-23II,2024-10-22,20.0,80,20,100.0,4000.0,5000.0,1000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_334.tif
5.0,SolventVolumes-23II,2024-10-22,20.0,80,20,100.0,4000.0,5000.0,1000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_343.tif
5.0,SolventVolumes-23II,2024-10-22,20.0,80,20,100.0,4000.0,5000.0,1000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_340.tif
5.0,SolventVolumes-23II,2024-10-22,20.0,80,20,100.0,4000.0,5000.0,1000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_324.tif
5.0,SolventVolumes-23II,2024-10-22,20.0,80,20,100.0,4000.0,5000.0,1000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_344.tif
5.0,SolventVolumes-23II,2024-10-22,20.0,80,20,100.0,4000.0,5000.0,1000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_328.tif
5.0,SolventVolumes-23II,2024-10-22,20.0,80,20,100.0,4000.0,5000.0,1000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_336.tif
5.0,SolventVolumes-19II,2024-10-22,20.0,80,20,100.0,4000.0,1000.0,5000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-19II/EVOS_20X_251.tif
5.0,SolventVolumes-23II,2024-10-22,20.0,80,20,100.0,4000.0,5000.0,1000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_326.tif
5.0,SolventVolumes-23II,2024-10-22,20.0,80,20,100.0,4000.0,5000.0,1000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_325.tif
5.0,SolventVolumes-2II,2024-10-22,20.0,80,20,100.0,5000.0,1000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-2II/EVOS_20X_012.tif
5.0,SolventVolumes-2II,2024-10-22,20.0,80,20,100.0,5000.0,1000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-2II/EVOS_20X_009.tif
5.0,SolventVolumes-2II,2024-10-22,20.0,80,20,100.0,5000.0,1000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-2II/EVOS_20X_007.tif
5.0,SolventVolumes-2II,2024-10-18,20.0,80,20,100.0,5000.0,1000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-2II/EVOS_20X_013.tif
5.0,SolventVolumes-2II,,20.0,80,20,100.0,5000.0,1000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-2II/EVOS_20X_0015.tif
5.0,SolventVolumes-2II,2024-10-22,20.0,80,20,100.0,5000.0,1000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-2II/EVOS_20X_004.tif
5.0,SolventVolumes-2II,2024-10-22,20.0,80,20,100.0,5000.0,1000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-2II/EVOS_20X_008.tif
5.0,SolventVolumes-2II,2024-10-18,20.0,80,20,100.0,5000.0,1000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-2II/EVOS_20X_016.tif
5.0,SolventVolumes-2II,2024-10-22,20.0,80,20,100.0,5000.0,1000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-2II/EVOS_20X_003.tif
5.0,SolventVolumes-2II,2024-10-22,20.0,80,20,100.0,5000.0,1000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-2II/EVOS_20X_011.tif
5.0,SolventVolumes-2II,2024-10-22,20.0,80,20,100.0,5000.0,1000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-2II/EVOS_20X_006.tif
5.0,SolventVolumes-2II,2024-10-22,20.0,80,20,100.0,5000.0,1000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-2II/EVOS_20X_005.tif
5.0,SolventVolumes-2II,2024-10-18,20.0,80,20,100.0,5000.0,1000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-2II/EVOS_20X_014.tif
5.0,SolventVolumes-2II,,20.0,80,20,100.0,5000.0,1000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-2II/EVOS_20X_0010.tif
5.0,SolventVolumes-19II,2024-10-22,20.0,80,20,100.0,4000.0,1000.0,5000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-19II/EVOS_20X_247.tif
5.0,SolventVolumes-19II,2024-10-22,20.0,80,20,100.0,4000.0,1000.0,5000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-19II/EVOS_20X_250.tif
5.0,SolventVolumes-19II,2024-10-22,20.0,80,20,100.0,4000.0,1000.0,5000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-19II/EVOS_20X_257.tif
5.0,SolventVolumes-19II,2024-10-22,20.0,80,20,100.0,4000.0,1000.0,5000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-19II/EVOS_20X_249.tif
5.0,SolventVolumes-19II,2024-10-22,20.0,80,20,100.0,4000.0,1000.0,5000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-19II/EVOS_20X_253.tif
